id,sleep_day,total_sleep_records,total_minutes_asleep,total_time_in_bed,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_the_week,total_hours_asleep,total_hours_in_bed,total_exercise_minutes,total_exercise_hours,Performance
1503960366,2016-05-09,1,338,342,2016-05-04,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,Wednesday,6.0,6.0,1440,24.0,3.3
1503960366,2016-05-09,1,338,342,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788,Sunday,6.0,6.0,991,17.0,3.1
1503960366,2016-05-09,1,338,342,2016-04-21,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775,Thursday,6.0,6.0,1076,18.0,1.7
1503960366,2016-05-09,1,338,342,2016-04-18,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149,1921,Monday,6.0,6.0,1440,24.0,3.9
1503960366,2016-05-09,1,338,342,2016-04-15,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,Friday,6.0,6.0,998,17.0,3.4
1503960366,2016-05-09,1,338,342,2016-04-20,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786,Wednesday,6.0,6.0,1063,18.0,2.4
1503960366,2016-05-09,1,338,342,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,Tuesday,6.0,6.0,1144,19.0,4.8
1503960366,2016-05-09,1,338,342,2016-04-19,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035,Tuesday,6.0,6.0,1120,19.0,4.9
1503960366,2016-05-10,1,383,403,2016-05-07,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,Saturday,6.0,7.0,1091,18.0,4.6
1503960366,2016-05-10,1,383,403,2016-05-06,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,Friday,6.0,7.0,1073,18.0,2.2
1503960366,2016-05-10,1,383,403,2016-05-01,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820,Sunday,6.0,7.0,1044,17.0,3.9
1503960366,2016-05-10,1,383,403,2016-04-30,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947,Saturday,6.0,7.0,1015,17.0,5.0
1503960366,2016-05-10,1,383,403,2016-04-12,13162,8.5,8.5,0.0,1.87999999523163,0.550000011920929,6.05999994277954,0.0,25,13,328,728,1985,Tuesday,6.0,7.0,1094,18.0,2.4
1503960366,2016-05-10,1,383,403,2016-04-13,10735,6.96999979019165,6.96999979019165,0.0,1.57000005245209,0.689999997615814,4.71000003814697,0.0,21,19,217,776,1797,Wednesday,6.0,7.0,1033,17.0,2.3
1503960366,2016-05-10,1,383,403,2016-04-25,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814,2013,Monday,6.0,7.0,1117,19.0,5.9
1503960366,2016-05-10,1,383,403,2016-05-05,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,Thursday,6.0,7.0,1176,20.0,4.0
1503960366,2016-05-10,1,383,403,2016-04-28,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,Thursday,6.0,7.0,1047,17.0,4.7
1503960366,2016-05-10,1,383,403,2016-04-29,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,Friday,6.0,7.0,1086,18.0,1.6
1503960366,2016-05-10,1,383,403,2016-04-26,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833,1970,Tuesday,6.0,7.0,1166,19.0,3.2
1503960366,2016-05-10,1,383,403,2016-04-27,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,Wednesday,6.0,7.0,1440,24.0,6.8
1503960366,2016-05-10,1,383,403,2016-04-23,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732,1949,Saturday,6.0,7.0,1056,18.0,3.7
1503960366,2016-05-10,1,383,403,2016-05-10,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,Tuesday,6.0,7.0,1037,17.0,4.5
1503960366,2016-05-10,1,383,403,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Thursday,6.0,7.0,1440,24.0,0.0
1503960366,2016-05-10,1,383,403,2016-05-08,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,Sunday,6.0,7.0,829,14.0,3.8
1503960366,2016-05-10,1,383,403,2016-05-09,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,Monday,6.0,7.0,1098,18.0,4.0
1503960366,2016-05-10,1,383,403,2016-05-02,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,Monday,6.0,7.0,1131,19.0,3.8
1503960366,2016-05-10,1,383,403,2016-05-11,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,Wednesday,6.0,7.0,979,16.0,3.6
1503960366,2016-05-10,1,383,403,2016-04-16,12669,8.15999984741211,8.15999984741211,0.0,2.71000003814697,0.409999996423721,5.03999996185303,0.0,36,10,221,773,1863,Saturday,6.0,7.0,1040,17.0,3.1
1503960366,2016-05-10,1,383,403,2016-04-17,9705,6.48000001907349,6.48000001907349,0.0,3.19000005722046,0.779999971389771,2.50999999046326,0.0,38,20,164,539,1728,Sunday,6.0,7.0,761,13.0,4.0
1503960366,2016-05-10,1,383,403,2016-04-22,12764,8.13000011444092,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66,27,130,1217,1827,Friday,6.0,7.0,1440,24.0,5.9
1503960366,2016-05-10,1,383,403,2016-04-14,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,Thursday,6.0,7.0,1440,24.0,2.8
1503960366,2016-05-10,1,383,403,2016-05-04,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,Wednesday,6.0,7.0,1440,24.0,3.3
1503960366,2016-05-10,1,383,403,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788,Sunday,6.0,7.0,991,17.0,3.1
1503960366,2016-05-10,1,383,403,2016-04-21,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775,Thursday,6.0,7.0,1076,18.0,1.7
1503960366,2016-05-10,1,383,403,2016-04-18,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149,1921,Monday,6.0,7.0,1440,24.0,3.9
1503960366,2016-05-10,1,383,403,2016-04-15,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,Friday,6.0,7.0,998,17.0,3.4
1503960366,2016-05-10,1,383,403,2016-04-20,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786,Wednesday,6.0,7.0,1063,18.0,2.4
1503960366,2016-05-10,1,383,403,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,Tuesday,6.0,7.0,1144,19.0,4.8
1503960366,2016-05-10,1,383,403,2016-04-19,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035,Tuesday,6.0,7.0,1120,19.0,4.9
1927972279,2016-04-13,1,398,422,2016-04-28,1675,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,95,1167,2351,Thursday,7.0,7.0,1262,21.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Friday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-23,2945,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,145,1295,2499,Saturday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-03,1326,0.920000016689301,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10,0,17,1413,2195,Tuesday,7.0,7.0,1440,24.0,0.7
1927972279,2016-04-13,1,398,422,2016-04-22,149,0.100000001490116,0.100000001490116,0.0,0.0,0.0,0.100000001490116,0.0,0,0,10,1430,2093,Friday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-25,152,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1303,2100,Monday,7.0,7.0,1315,22.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-26,3761,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,192,1058,2638,Tuesday,7.0,7.0,1250,21.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-04,1786,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,87,1353,2338,Wednesday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-24,2090,1.45000004768372,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1,6,75,1358,2324,Sunday,7.0,7.0,1440,24.0,0.3
1927972279,2016-04-13,1,398,422,2016-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Tuesday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,Saturday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Monday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,Thursday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-07,1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,Saturday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Sunday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Thursday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-06,2091,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,Friday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Wednesday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-01,2704,1.87000000476837,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14,1,70,1355,2411,Sunday,7.0,7.0,1440,24.0,1.0
1927972279,2016-04-13,1,398,422,2016-04-14,2163,1.5,1.5,0.0,0.0,0.400000005960464,1.10000002384186,0.0,0,9,88,1292,2383,Thursday,7.0,7.0,1389,23.0,0.4
1927972279,2016-04-13,1,398,422,2016-04-15,980,0.680000007152557,0.680000007152557,0.0,0.0,0.0,0.680000007152557,0.0,0,0,51,941,2221,Friday,7.0,7.0,992,17.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Tuesday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-12,678,0.469999998807907,0.469999998807907,0.0,0.0,0.0,0.469999998807907,0.0,0,0,55,734,2220,Tuesday,7.0,7.0,789,13.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-18,244,0.170000001788139,0.170000001788139,0.0,0.0,0.0,0.170000001788139,0.0,0,0,17,1423,2111,Monday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-02,3790,2.61999988555908,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16,8,94,1322,2505,Monday,7.0,7.0,1440,24.0,1.5
1927972279,2016-04-13,1,398,422,2016-04-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,Saturday,7.0,7.0,1440,24.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-13,356,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0,0,32,986,2151,Wednesday,7.0,7.0,1018,17.0,0.0
1927972279,2016-04-13,1,398,422,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,Thursday,7.0,7.0,966,16.0,0.0
1927972279,2016-04-13,1,398,422,2016-04-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,Sunday,7.0,7.0,1440,24.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-12,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,Thursday,7.0,8.0,673,11.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-11,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,Wednesday,7.0,8.0,899,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-26,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595,Tuesday,7.0,8.0,1306,22.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-27,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593,Wednesday,7.0,8.0,872,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-28,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,Thursday,7.0,8.0,957,16.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-10,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,Tuesday,7.0,8.0,1019,17.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-09,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,Monday,7.0,8.0,944,16.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-17,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,Sunday,7.0,8.0,1113,19.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-18,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,Monday,7.0,8.0,1244,21.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,Sunday,7.0,8.0,868,14.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-25,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576,Monday,7.0,8.0,1081,18.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-12,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,Tuesday,7.0,8.0,898,15.0,0.5
2026352035,2016-04-17,1,437,498,2016-04-13,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521,Wednesday,7.0,8.0,901,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-14,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,Thursday,7.0,8.0,850,14.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-15,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,Friday,7.0,8.0,875,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-16,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,Saturday,7.0,8.0,878,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-30,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,Saturday,7.0,8.0,827,14.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,Sunday,7.0,8.0,907,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,Tuesday,7.0,8.0,926,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-20,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667,Wednesday,7.0,8.0,950,16.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-22,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399,Friday,7.0,8.0,874,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,Saturday,7.0,8.0,890,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-07,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,Saturday,7.0,8.0,894,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-08,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,Sunday,7.0,8.0,868,14.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-29,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,Friday,7.0,8.0,844,14.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,Wednesday,7.0,8.0,875,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-04-21,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370,Thursday,7.0,8.0,902,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-02,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,Monday,7.0,8.0,1071,18.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-03,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,Tuesday,7.0,8.0,1285,21.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-06,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,Friday,7.0,8.0,894,15.0,0.0
2026352035,2016-04-17,1,437,498,2016-05-05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,Thursday,7.0,8.0,954,16.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-12,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,Thursday,6.0,6.0,673,11.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-11,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,Wednesday,6.0,6.0,899,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-26,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595,Tuesday,6.0,6.0,1306,22.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-27,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593,Wednesday,6.0,6.0,872,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-28,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,Thursday,6.0,6.0,957,16.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-10,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,Tuesday,6.0,6.0,1019,17.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-09,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,Monday,6.0,6.0,944,16.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-17,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,Sunday,6.0,6.0,1113,19.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-18,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,Monday,6.0,6.0,1244,21.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,Sunday,6.0,6.0,868,14.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-25,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576,Monday,6.0,6.0,1081,18.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-12,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,Tuesday,6.0,6.0,898,15.0,0.5
2026352035,2016-05-10,1,357,380,2016-04-13,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521,Wednesday,6.0,6.0,901,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-14,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,Thursday,6.0,6.0,850,14.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-15,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,Friday,6.0,6.0,875,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-16,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,Saturday,6.0,6.0,878,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-30,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,Saturday,6.0,6.0,827,14.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,Sunday,6.0,6.0,907,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,Tuesday,6.0,6.0,926,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-20,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667,Wednesday,6.0,6.0,950,16.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-22,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399,Friday,6.0,6.0,874,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,Saturday,6.0,6.0,890,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-07,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,Saturday,6.0,6.0,894,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-08,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,Sunday,6.0,6.0,868,14.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-29,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,Friday,6.0,6.0,844,14.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,Wednesday,6.0,6.0,875,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-04-21,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370,Thursday,6.0,6.0,902,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-02,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,Monday,6.0,6.0,1071,18.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-03,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,Tuesday,6.0,6.0,1285,21.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-06,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,Friday,6.0,6.0,894,15.0,0.0
2026352035,2016-05-10,1,357,380,2016-05-05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,Thursday,6.0,6.0,954,16.0,0.0
2347167796,2016-04-14,1,445,489,2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,Tuesday,7.0,8.0,1037,17.0,0.0
